nohup: ignoring input
/root/.openclaw/workspace/polymarket_engine/radar_engine.py:339: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  f"{datetime.utcnow().isoformat()} | "
2026-03-13T23:14:33.082694 | deploy=0 watch=7
2026-03-13T23:15:33.083715 | deploy=0 watch=7
2026-03-13T23:16:33.084919 | deploy=0 watch=7
2026-03-13T23:17:33.086155 | deploy=0 watch=7
2026-03-13T23:18:33.087311 | deploy=0 watch=7
2026-03-13T23:19:33.088512 | deploy=0 watch=7
2026-03-13T23:20:33.089626 | deploy=0 watch=7
2026-03-13T23:21:33.090969 | deploy=0 watch=7
2026-03-13T23:22:33.092328 | deploy=0 watch=7
2026-03-13T23:23:33.093314 | deploy=0 watch=7
2026-03-13T23:24:33.094527 | deploy=0 watch=7
2026-03-13T23:25:33.095692 | deploy=0 watch=7
2026-03-13T23:26:33.096853 | deploy=0 watch=7
2026-03-13T23:27:33.097969 | deploy=0 watch=7
2026-03-13T23:28:33.099039 | deploy=0 watch=7
2026-03-13T23:29:33.100178 | deploy=0 watch=7
2026-03-13T23:30:33.101106 | deploy=0 watch=7
2026-03-13T23:31:33.102368 | deploy=0 watch=7
2026-03-13T23:32:33.104340 | deploy=0 watch=7
2026-03-13T23:33:33.105576 | deploy=0 watch=7
2026-03-13T23:34:33.106788 | deploy=0 watch=7
2026-03-13T23:35:33.107940 | deploy=0 watch=7
2026-03-13T23:36:33.109235 | deploy=0 watch=7
2026-03-13T23:37:33.110613 | deploy=0 watch=7
2026-03-13T23:38:33.111861 | deploy=0 watch=7
2026-03-13T23:39:33.113253 | deploy=0 watch=7
2026-03-13T23:40:33.114291 | deploy=0 watch=7
2026-03-13T23:41:33.115441 | deploy=0 watch=7
2026-03-13T23:42:33.116744 | deploy=0 watch=7
2026-03-13T23:43:33.117792 | deploy=0 watch=7
2026-03-13T23:44:33.118836 | deploy=0 watch=7
2026-03-13T23:45:33.119990 | deploy=0 watch=7
2026-03-13T23:46:33.120994 | deploy=0 watch=7
2026-03-13T23:47:33.122037 | deploy=0 watch=7
2026-03-13T23:48:33.123159 | deploy=0 watch=7
2026-03-13T23:49:33.124244 | deploy=0 watch=7
2026-03-13T23:50:33.125156 | deploy=0 watch=7
2026-03-13T23:51:33.126392 | deploy=0 watch=7
2026-03-13T23:52:33.127578 | deploy=0 watch=7
2026-03-13T23:53:33.128492 | deploy=0 watch=7
2026-03-13T23:54:33.129607 | deploy=0 watch=7
2026-03-13T23:55:33.130813 | deploy=0 watch=7
2026-03-13T23:56:33.132181 | deploy=0 watch=7
2026-03-13T23:57:33.133476 | deploy=0 watch=7
2026-03-13T23:58:33.134800 | deploy=0 watch=7
2026-03-13T23:59:33.136066 | deploy=0 watch=7
2026-03-14T00:00:33.137365 | deploy=0 watch=7
2026-03-14T00:01:33.139317 | deploy=0 watch=7
2026-03-14T00:02:33.140350 | deploy=0 watch=7
2026-03-14T00:03:33.141432 | deploy=0 watch=7
2026-03-14T00:04:33.142468 | deploy=0 watch=7
2026-03-14T00:05:33.143483 | deploy=0 watch=7
2026-03-14T00:06:33.144695 | deploy=0 watch=7
2026-03-14T00:07:33.146205 | deploy=0 watch=7
2026-03-14T00:08:33.147913 | deploy=0 watch=7
2026-03-14T00:09:33.149166 | deploy=0 watch=7
2026-03-14T00:10:33.150115 | deploy=0 watch=7
2026-03-14T00:11:33.151368 | deploy=0 watch=7
2026-03-14T00:12:33.152506 | deploy=0 watch=7
2026-03-14T00:13:33.153561 | deploy=0 watch=7
2026-03-14T00:14:33.154831 | deploy=0 watch=7
2026-03-14T00:15:33.156250 | deploy=0 watch=7
2026-03-14T00:16:33.157314 | deploy=0 watch=7
2026-03-14T00:17:33.158390 | deploy=0 watch=7
2026-03-14T00:18:33.159428 | deploy=0 watch=7
2026-03-14T00:19:33.160510 | deploy=0 watch=7
2026-03-14T00:20:33.161804 | deploy=0 watch=7
2026-03-14T00:21:33.163397 | deploy=0 watch=7
2026-03-14T00:22:33.164534 | deploy=0 watch=7
2026-03-14T00:23:33.165870 | deploy=0 watch=7
2026-03-14T00:24:33.166923 | deploy=0 watch=7
2026-03-14T00:25:33.167888 | deploy=0 watch=7
2026-03-14T00:26:33.169292 | deploy=0 watch=7
2026-03-14T00:27:33.170345 | deploy=0 watch=7
2026-03-14T00:28:33.171521 | deploy=0 watch=7
2026-03-14T00:29:33.172662 | deploy=0 watch=7
2026-03-14T00:30:33.173916 | deploy=0 watch=7
2026-03-14T00:31:33.175035 | deploy=0 watch=7
2026-03-14T00:32:33.176211 | deploy=0 watch=7
2026-03-14T00:33:33.177377 | deploy=0 watch=7
2026-03-14T00:34:33.178481 | deploy=0 watch=7
2026-03-14T00:35:33.179849 | deploy=0 watch=7
2026-03-14T00:36:33.180983 | deploy=0 watch=7
2026-03-14T00:37:33.181931 | deploy=0 watch=7
2026-03-14T00:38:33.183019 | deploy=0 watch=7
2026-03-14T00:39:33.184288 | deploy=0 watch=7
2026-03-14T00:40:33.185512 | deploy=0 watch=7
2026-03-14T00:41:33.186717 | deploy=0 watch=7
2026-03-14T00:42:33.188296 | deploy=0 watch=7
2026-03-14T00:43:33.189299 | deploy=0 watch=7
2026-03-14T00:44:33.190374 | deploy=0 watch=7
2026-03-14T00:45:33.191434 | deploy=0 watch=7
2026-03-14T00:46:33.192990 | deploy=0 watch=7
2026-03-14T00:47:33.194242 | deploy=0 watch=7
2026-03-14T00:48:33.195369 | deploy=0 watch=7
2026-03-14T00:49:33.196442 | deploy=0 watch=7
2026-03-14T00:50:33.197478 | deploy=0 watch=7
2026-03-14T00:51:33.198720 | deploy=0 watch=7
2026-03-14T00:52:33.200006 | deploy=0 watch=7
2026-03-14T00:53:33.201183 | deploy=0 watch=7
2026-03-14T00:54:33.202291 | deploy=0 watch=7
2026-03-14T00:55:33.203395 | deploy=0 watch=7
2026-03-14T00:56:33.204554 | deploy=0 watch=7
2026-03-14T00:57:33.205679 | deploy=0 watch=7
2026-03-14T00:58:33.206946 | deploy=0 watch=7
2026-03-14T00:59:33.208038 | deploy=0 watch=7
2026-03-14T01:00:33.209069 | deploy=0 watch=7
2026-03-14T01:01:33.210153 | deploy=0 watch=7
2026-03-14T01:02:33.211387 | deploy=0 watch=7
2026-03-14T01:03:33.212521 | deploy=0 watch=7
2026-03-14T01:04:33.213548 | deploy=0 watch=7
2026-03-14T01:05:33.214650 | deploy=0 watch=7
2026-03-14T01:06:33.215696 | deploy=0 watch=7
2026-03-14T01:07:33.216741 | deploy=0 watch=7
2026-03-14T01:08:33.218025 | deploy=0 watch=7
2026-03-14T01:09:33.219021 | deploy=0 watch=7
2026-03-14T01:10:33.220126 | deploy=0 watch=7
2026-03-14T01:11:33.221421 | deploy=0 watch=7
2026-03-14T01:12:33.222424 | deploy=0 watch=7
2026-03-14T01:13:33.223824 | deploy=0 watch=7
2026-03-14T01:14:33.224789 | deploy=0 watch=7
2026-03-14T01:15:33.225853 | deploy=0 watch=7
2026-03-14T01:16:33.227157 | deploy=0 watch=7
2026-03-14T01:17:33.228430 | deploy=0 watch=7
2026-03-14T01:18:33.229522 | deploy=0 watch=7
2026-03-14T01:19:33.230538 | deploy=0 watch=7
2026-03-14T01:20:33.231862 | deploy=0 watch=7
2026-03-14T01:21:33.233176 | deploy=0 watch=7
2026-03-14T01:22:33.234360 | deploy=0 watch=7
2026-03-14T01:23:33.235330 | deploy=0 watch=7
2026-03-14T01:24:33.236386 | deploy=0 watch=7
2026-03-14T01:25:33.237434 | deploy=0 watch=7
2026-03-14T01:26:33.238558 | deploy=0 watch=7
2026-03-14T01:27:33.239722 | deploy=0 watch=7
2026-03-14T01:28:33.240767 | deploy=0 watch=7
2026-03-14T01:29:33.243270 | deploy=0 watch=7
2026-03-14T01:30:33.244357 | deploy=0 watch=7
2026-03-14T01:31:33.245535 | deploy=0 watch=7
2026-03-14T01:32:33.246820 | deploy=0 watch=7
2026-03-14T01:33:33.247936 | deploy=0 watch=7
2026-03-14T01:34:33.249123 | deploy=0 watch=7
2026-03-14T01:35:33.250233 | deploy=0 watch=7
2026-03-14T01:36:33.251688 | deploy=0 watch=7
2026-03-14T01:37:33.252899 | deploy=0 watch=7
2026-03-14T01:38:33.254236 | deploy=0 watch=7
2026-03-14T01:39:33.255231 | deploy=0 watch=7
2026-03-14T01:40:33.256244 | deploy=0 watch=7
2026-03-14T01:41:33.257511 | deploy=0 watch=7
2026-03-14T01:42:33.258607 | deploy=0 watch=7
2026-03-14T01:43:33.259841 | deploy=0 watch=7
2026-03-14T01:44:33.260958 | deploy=0 watch=7
2026-03-14T01:45:33.262169 | deploy=0 watch=7
2026-03-14T01:46:33.263134 | deploy=0 watch=7
2026-03-14T01:47:33.264360 | deploy=0 watch=7
2026-03-14T01:48:33.265446 | deploy=0 watch=7
2026-03-14T01:49:33.266563 | deploy=0 watch=7
2026-03-14T01:50:33.267622 | deploy=0 watch=7
2026-03-14T01:51:33.268800 | deploy=0 watch=7
2026-03-14T01:52:33.270010 | deploy=0 watch=7
2026-03-14T01:53:33.271041 | deploy=0 watch=7
2026-03-14T01:54:33.272502 | deploy=0 watch=7
2026-03-14T01:55:33.273823 | deploy=0 watch=7
2026-03-14T01:56:33.274958 | deploy=0 watch=7
2026-03-14T01:57:33.275965 | deploy=0 watch=7
2026-03-14T01:58:33.276983 | deploy=0 watch=7
2026-03-14T01:59:33.278049 | deploy=0 watch=7
2026-03-14T02:00:33.279212 | deploy=0 watch=7
2026-03-14T02:01:33.280499 | deploy=0 watch=7
2026-03-14T02:02:33.281484 | deploy=0 watch=7
2026-03-14T02:03:33.282579 | deploy=0 watch=7
2026-03-14T02:04:33.283506 | deploy=0 watch=7
2026-03-14T02:05:33.284526 | deploy=0 watch=7
2026-03-14T02:06:33.285642 | deploy=0 watch=7
2026-03-14T02:07:33.286753 | deploy=0 watch=7
2026-03-14T02:08:33.288121 | deploy=0 watch=7
2026-03-14T02:09:33.289164 | deploy=0 watch=7
2026-03-14T02:10:33.290433 | deploy=0 watch=7
2026-03-14T02:11:33.291656 | deploy=0 watch=7
2026-03-14T02:12:33.292892 | deploy=0 watch=7
2026-03-14T02:13:33.293969 | deploy=0 watch=7
2026-03-14T02:14:33.295169 | deploy=0 watch=7
2026-03-14T02:15:33.296373 | deploy=0 watch=7
2026-03-14T02:16:33.297819 | deploy=0 watch=7
2026-03-14T02:17:33.299271 | deploy=0 watch=7
2026-03-14T02:18:33.300336 | deploy=0 watch=7
2026-03-14T02:19:33.301432 | deploy=0 watch=7
2026-03-14T02:20:33.302774 | deploy=0 watch=7
2026-03-14T02:21:33.303990 | deploy=0 watch=7
2026-03-14T02:22:33.305333 | deploy=0 watch=7
2026-03-14T02:23:33.306490 | deploy=0 watch=7
2026-03-14T02:24:33.307707 | deploy=0 watch=7
2026-03-14T02:25:33.308720 | deploy=0 watch=7
2026-03-14T02:26:33.309887 | deploy=0 watch=7
2026-03-14T02:27:33.310889 | deploy=0 watch=7
2026-03-14T02:28:33.312193 | deploy=0 watch=7
2026-03-14T02:29:33.313569 | deploy=0 watch=7
2026-03-14T02:30:33.315955 | deploy=0 watch=7
2026-03-14T02:31:33.316934 | deploy=0 watch=7
2026-03-14T02:32:33.318188 | deploy=0 watch=7
2026-03-14T02:33:33.319415 | deploy=0 watch=7
2026-03-14T02:34:33.320566 | deploy=0 watch=7
2026-03-14T02:35:33.321650 | deploy=0 watch=7
2026-03-14T02:36:33.322787 | deploy=0 watch=7
2026-03-14T02:37:33.324148 | deploy=0 watch=7
2026-03-14T02:38:33.325400 | deploy=0 watch=7
2026-03-14T02:39:33.326622 | deploy=0 watch=7
2026-03-14T02:40:33.328032 | deploy=0 watch=7
2026-03-14T02:41:33.329218 | deploy=0 watch=7
2026-03-14T02:42:33.330393 | deploy=0 watch=7
2026-03-14T02:43:33.331521 | deploy=0 watch=7
2026-03-14T02:44:33.332616 | deploy=0 watch=7
2026-03-14T02:45:33.334300 | deploy=0 watch=7
2026-03-14T02:46:33.335340 | deploy=0 watch=7
2026-03-14T02:47:33.336541 | deploy=0 watch=7
2026-03-14T02:48:33.337748 | deploy=0 watch=7
2026-03-14T02:49:33.339003 | deploy=0 watch=7
2026-03-14T02:50:33.339978 | deploy=0 watch=7
2026-03-14T02:51:33.341148 | deploy=0 watch=7
2026-03-14T02:52:33.342297 | deploy=0 watch=7
2026-03-14T02:53:33.343317 | deploy=0 watch=7
2026-03-14T02:54:33.344473 | deploy=0 watch=7
2026-03-14T02:55:33.345657 | deploy=0 watch=7
2026-03-14T02:56:33.346700 | deploy=0 watch=7
2026-03-14T02:57:33.347980 | deploy=0 watch=7
2026-03-14T02:58:33.349224 | deploy=0 watch=7
2026-03-14T02:59:33.350231 | deploy=0 watch=7
2026-03-14T03:00:33.351362 | deploy=0 watch=7
2026-03-14T03:01:33.352464 | deploy=0 watch=7
2026-03-14T03:02:33.353485 | deploy=0 watch=7
2026-03-14T03:03:33.354750 | deploy=0 watch=7
2026-03-14T03:04:33.355803 | deploy=0 watch=7
2026-03-14T03:05:33.356939 | deploy=0 watch=7
2026-03-14T03:06:33.357993 | deploy=0 watch=7
2026-03-14T03:07:33.358960 | deploy=0 watch=7
2026-03-14T03:08:33.360263 | deploy=0 watch=7
2026-03-14T03:09:33.361569 | deploy=0 watch=7
2026-03-14T03:10:33.362888 | deploy=0 watch=7
2026-03-14T03:11:33.363915 | deploy=0 watch=7
2026-03-14T03:12:33.365108 | deploy=0 watch=7
2026-03-14T03:13:33.366192 | deploy=0 watch=7
2026-03-14T03:14:33.367235 | deploy=0 watch=7
2026-03-14T03:15:33.368547 | deploy=0 watch=7
2026-03-14T03:16:33.369687 | deploy=0 watch=7
2026-03-14T03:17:33.370695 | deploy=0 watch=7
2026-03-14T03:18:33.371763 | deploy=0 watch=7
2026-03-14T03:19:33.372776 | deploy=0 watch=7
2026-03-14T03:20:33.373822 | deploy=0 watch=7
2026-03-14T03:21:33.374893 | deploy=0 watch=7
2026-03-14T03:22:33.376187 | deploy=0 watch=7
2026-03-14T03:23:33.377220 | deploy=0 watch=7
2026-03-14T03:24:33.378256 | deploy=0 watch=7
2026-03-14T03:25:33.379686 | deploy=0 watch=7
2026-03-14T03:26:33.381135 | deploy=0 watch=7
2026-03-14T03:27:33.382188 | deploy=0 watch=7
2026-03-14T03:28:33.383572 | deploy=0 watch=7
2026-03-14T03:29:33.384690 | deploy=0 watch=7
2026-03-14T03:30:33.386037 | deploy=0 watch=7
2026-03-14T03:31:33.387193 | deploy=0 watch=7
2026-03-14T03:32:33.388834 | deploy=0 watch=7
2026-03-14T03:33:33.389794 | deploy=0 watch=7
2026-03-14T03:34:33.391007 | deploy=0 watch=7
2026-03-14T03:35:33.392007 | deploy=0 watch=7
2026-03-14T03:36:33.393027 | deploy=0 watch=7
2026-03-14T03:37:33.394149 | deploy=0 watch=7
2026-03-14T03:38:33.395346 | deploy=0 watch=7
2026-03-14T03:39:33.396467 | deploy=0 watch=7
2026-03-14T03:40:33.397579 | deploy=0 watch=7
2026-03-14T03:41:33.398815 | deploy=0 watch=7
2026-03-14T03:42:33.400049 | deploy=0 watch=7
2026-03-14T03:43:33.401158 | deploy=0 watch=7
2026-03-14T03:44:33.402440 | deploy=0 watch=7
2026-03-14T03:45:33.403592 | deploy=0 watch=7
2026-03-14T03:46:33.404804 | deploy=0 watch=7
2026-03-14T03:47:33.406100 | deploy=0 watch=7
2026-03-14T03:48:33.407672 | deploy=0 watch=7
2026-03-14T03:49:33.409010 | deploy=0 watch=7
2026-03-14T03:50:33.410320 | deploy=0 watch=7
2026-03-14T03:51:33.411416 | deploy=0 watch=7
2026-03-14T03:52:33.412615 | deploy=0 watch=7
2026-03-14T03:53:33.413817 | deploy=0 watch=7
2026-03-14T03:54:33.415192 | deploy=0 watch=7
2026-03-14T03:55:33.416533 | deploy=0 watch=7
2026-03-14T03:56:33.417812 | deploy=0 watch=7
2026-03-14T03:57:33.418859 | deploy=0 watch=7
2026-03-14T03:58:33.419861 | deploy=0 watch=7
2026-03-14T03:59:33.421118 | deploy=0 watch=7
2026-03-14T04:00:33.422300 | deploy=0 watch=7
2026-03-14T04:01:33.423552 | deploy=0 watch=7
2026-03-14T04:02:33.424627 | deploy=0 watch=7
2026-03-14T04:03:33.425723 | deploy=0 watch=7
2026-03-14T04:04:33.426866 | deploy=0 watch=7
2026-03-14T04:05:33.428009 | deploy=0 watch=7
2026-03-14T04:06:33.429290 | deploy=0 watch=7
2026-03-14T04:07:33.430437 | deploy=0 watch=7
2026-03-14T04:08:33.431597 | deploy=0 watch=7
2026-03-14T04:09:33.432712 | deploy=0 watch=7
2026-03-14T04:10:33.434036 | deploy=0 watch=7
2026-03-14T04:11:33.435278 | deploy=0 watch=7
2026-03-14T04:12:33.436734 | deploy=0 watch=7
2026-03-14T04:13:33.437853 | deploy=0 watch=7
2026-03-14T04:14:33.439102 | deploy=0 watch=7
2026-03-14T04:15:33.440361 | deploy=0 watch=7
2026-03-14T04:16:33.441397 | deploy=0 watch=7
2026-03-14T04:17:33.442601 | deploy=0 watch=7
2026-03-14T04:18:33.443974 | deploy=0 watch=7
2026-03-14T04:19:33.445121 | deploy=0 watch=7
2026-03-14T04:20:33.446322 | deploy=0 watch=7
2026-03-14T04:21:33.447462 | deploy=0 watch=7
2026-03-14T04:22:33.448561 | deploy=0 watch=7
2026-03-14T04:23:33.449678 | deploy=0 watch=7
2026-03-14T04:24:33.450885 | deploy=0 watch=7
2026-03-14T04:25:33.451969 | deploy=0 watch=7
2026-03-14T04:26:33.453040 | deploy=0 watch=7
2026-03-14T04:27:33.454251 | deploy=0 watch=7
2026-03-14T04:28:33.455210 | deploy=0 watch=7
2026-03-14T04:29:33.456344 | deploy=0 watch=7
2026-03-14T04:30:33.457301 | deploy=0 watch=7
2026-03-14T04:31:33.458337 | deploy=0 watch=7
2026-03-14T04:32:33.459638 | deploy=0 watch=7
2026-03-14T04:33:33.460658 | deploy=0 watch=7
2026-03-14T04:34:33.462322 | deploy=0 watch=7
2026-03-14T04:35:33.463813 | deploy=0 watch=7
2026-03-14T04:36:33.465352 | deploy=0 watch=7
2026-03-14T04:37:33.466417 | deploy=0 watch=7
2026-03-14T04:38:33.467450 | deploy=0 watch=7
2026-03-14T04:39:33.468508 | deploy=0 watch=7
2026-03-14T04:40:33.469474 | deploy=0 watch=7
2026-03-14T04:41:33.470602 | deploy=0 watch=7
2026-03-14T04:42:33.472142 | deploy=0 watch=7
2026-03-14T04:43:33.473434 | deploy=0 watch=7
2026-03-14T04:44:33.474650 | deploy=0 watch=7
2026-03-14T04:45:33.475881 | deploy=0 watch=7
2026-03-14T04:46:33.477022 | deploy=0 watch=7
2026-03-14T04:47:33.477999 | deploy=0 watch=7
2026-03-14T04:48:33.479056 | deploy=0 watch=7
2026-03-14T04:49:33.480178 | deploy=0 watch=7
2026-03-14T04:50:33.481214 | deploy=0 watch=7
2026-03-14T04:51:33.482173 | deploy=0 watch=7
2026-03-14T04:52:33.483219 | deploy=0 watch=7
2026-03-14T04:53:33.484226 | deploy=0 watch=7
2026-03-14T04:54:33.485248 | deploy=0 watch=7
2026-03-14T04:55:33.486642 | deploy=0 watch=7
2026-03-14T04:56:33.487844 | deploy=0 watch=7
2026-03-14T04:57:33.488754 | deploy=0 watch=7
2026-03-14T04:58:33.489820 | deploy=0 watch=7
2026-03-14T04:59:33.490839 | deploy=0 watch=7
2026-03-14T05:00:33.491878 | deploy=0 watch=7
2026-03-14T05:01:33.493188 | deploy=0 watch=7
2026-03-14T05:02:33.494216 | deploy=0 watch=7
2026-03-14T05:03:33.495453 | deploy=0 watch=7
2026-03-14T05:04:33.496537 | deploy=0 watch=7
2026-03-14T05:05:33.498462 | deploy=0 watch=7
2026-03-14T05:06:33.499583 | deploy=0 watch=7
2026-03-14T05:07:33.501914 | deploy=0 watch=7
2026-03-14T05:08:33.503199 | deploy=0 watch=7
2026-03-14T05:09:33.504476 | deploy=0 watch=7
2026-03-14T05:10:33.505633 | deploy=0 watch=7
2026-03-14T05:11:33.506672 | deploy=0 watch=7
2026-03-14T05:12:33.507707 | deploy=0 watch=7
2026-03-14T05:13:33.508855 | deploy=0 watch=7
2026-03-14T05:14:33.510256 | deploy=0 watch=7
2026-03-14T05:15:33.511377 | deploy=0 watch=7
2026-03-14T05:16:33.512790 | deploy=0 watch=7
2026-03-14T05:17:33.513840 | deploy=0 watch=7
2026-03-14T05:18:33.515190 | deploy=0 watch=7
2026-03-14T05:19:33.516291 | deploy=0 watch=7
2026-03-14T05:20:33.517679 | deploy=0 watch=7
2026-03-14T05:21:33.519142 | deploy=0 watch=7
2026-03-14T05:22:33.520367 | deploy=0 watch=7
2026-03-14T05:23:33.521429 | deploy=0 watch=7
2026-03-14T05:24:33.522488 | deploy=0 watch=7
2026-03-14T05:25:33.523623 | deploy=0 watch=7
2026-03-14T05:26:33.524662 | deploy=0 watch=7
2026-03-14T05:27:33.525683 | deploy=0 watch=7
2026-03-14T05:28:33.527114 | deploy=0 watch=7
2026-03-14T05:29:33.529974 | deploy=0 watch=7
2026-03-14T05:30:33.531415 | deploy=0 watch=7
2026-03-14T05:31:33.532734 | deploy=0 watch=7
2026-03-14T05:32:33.533807 | deploy=0 watch=7
2026-03-14T05:33:33.534904 | deploy=0 watch=7
2026-03-14T05:34:33.535831 | deploy=0 watch=7
2026-03-14T05:35:33.536837 | deploy=0 watch=7
2026-03-14T05:36:33.537837 | deploy=0 watch=7
2026-03-14T05:37:33.539325 | deploy=0 watch=7
2026-03-14T05:38:33.540469 | deploy=0 watch=7
2026-03-14T05:39:33.541706 | deploy=0 watch=7
2026-03-14T05:40:33.542694 | deploy=0 watch=7
2026-03-14T05:41:33.543901 | deploy=0 watch=7
2026-03-14T05:42:33.545356 | deploy=0 watch=7
2026-03-14T05:43:33.546601 | deploy=0 watch=7
2026-03-14T05:44:33.547927 | deploy=0 watch=7
2026-03-14T05:45:33.549060 | deploy=0 watch=7
2026-03-14T05:46:33.550112 | deploy=0 watch=7
2026-03-14T05:47:33.551419 | deploy=0 watch=7
2026-03-14T05:48:33.552527 | deploy=0 watch=7
2026-03-14T05:49:33.553669 | deploy=0 watch=7
2026-03-14T05:50:33.554695 | deploy=0 watch=7
2026-03-14T05:51:33.555890 | deploy=0 watch=7
2026-03-14T05:52:33.557041 | deploy=0 watch=7
2026-03-14T05:53:33.558151 | deploy=0 watch=7
2026-03-14T05:54:33.559476 | deploy=0 watch=7
2026-03-14T05:55:33.560578 | deploy=0 watch=7
2026-03-14T05:56:33.561643 | deploy=0 watch=7
2026-03-14T05:57:33.562733 | deploy=0 watch=7
2026-03-14T05:58:33.563754 | deploy=0 watch=7
2026-03-14T05:59:33.564851 | deploy=0 watch=7
2026-03-14T06:00:33.566232 | deploy=0 watch=7
2026-03-14T06:01:33.567215 | deploy=0 watch=7
2026-03-14T06:02:33.568493 | deploy=0 watch=7
2026-03-14T06:03:33.569833 | deploy=0 watch=7
2026-03-14T06:04:33.570997 | deploy=0 watch=7
2026-03-14T06:05:33.572152 | deploy=0 watch=7
2026-03-14T06:06:33.573281 | deploy=0 watch=7
2026-03-14T06:07:33.574529 | deploy=0 watch=7
2026-03-14T06:08:33.575789 | deploy=0 watch=7
2026-03-14T06:09:33.577214 | deploy=0 watch=7
2026-03-14T06:10:33.578625 | deploy=0 watch=7
2026-03-14T06:11:33.579889 | deploy=0 watch=7
2026-03-14T06:12:33.581199 | deploy=0 watch=7
2026-03-14T06:13:33.582262 | deploy=0 watch=7
2026-03-14T06:14:33.583575 | deploy=0 watch=7
2026-03-14T06:15:33.584675 | deploy=0 watch=7
2026-03-14T06:16:33.585713 | deploy=0 watch=7
2026-03-14T06:17:33.587068 | deploy=0 watch=7
2026-03-14T06:18:33.588363 | deploy=0 watch=7
2026-03-14T06:19:33.589618 | deploy=0 watch=7
2026-03-14T06:20:33.590678 | deploy=0 watch=7
2026-03-14T06:21:33.591770 | deploy=0 watch=7
2026-03-14T06:22:33.593133 | deploy=0 watch=7
2026-03-14T06:23:33.594466 | deploy=0 watch=7
2026-03-14T06:24:33.595733 | deploy=0 watch=7
2026-03-14T06:25:33.596861 | deploy=0 watch=7
2026-03-14T06:26:33.597949 | deploy=0 watch=7
2026-03-14T06:27:33.599128 | deploy=0 watch=7
2026-03-14T06:28:33.600200 | deploy=0 watch=7
2026-03-14T06:29:33.601292 | deploy=0 watch=7
2026-03-14T06:30:33.603665 | deploy=0 watch=7
2026-03-14T06:31:33.604987 | deploy=0 watch=7
2026-03-14T06:32:33.606264 | deploy=0 watch=7
2026-03-14T06:33:33.607510 | deploy=0 watch=7
2026-03-14T06:34:33.608756 | deploy=0 watch=7
2026-03-14T06:35:33.610009 | deploy=0 watch=7
2026-03-14T06:36:33.611035 | deploy=0 watch=7
2026-03-14T06:37:33.612109 | deploy=0 watch=7
2026-03-14T06:38:33.613353 | deploy=0 watch=7
2026-03-14T06:39:33.614420 | deploy=0 watch=7
2026-03-14T06:40:33.615757 | deploy=0 watch=7
2026-03-14T06:41:33.616956 | deploy=0 watch=7
2026-03-14T06:42:33.618256 | deploy=0 watch=7
2026-03-14T06:43:33.619523 | deploy=0 watch=7
2026-03-14T06:44:33.620624 | deploy=0 watch=7
2026-03-14T06:45:33.621648 | deploy=0 watch=7
2026-03-14T06:46:33.622716 | deploy=0 watch=7
2026-03-14T06:47:33.624232 | deploy=0 watch=7
2026-03-14T06:48:33.625622 | deploy=0 watch=7
2026-03-14T06:49:33.626944 | deploy=0 watch=7
2026-03-14T06:50:33.628190 | deploy=0 watch=7
2026-03-14T06:51:33.630540 | deploy=0 watch=7
2026-03-14T06:52:33.631765 | deploy=0 watch=7
2026-03-14T06:53:33.633877 | deploy=0 watch=7
2026-03-14T06:54:33.635437 | deploy=0 watch=7
2026-03-14T06:55:33.636770 | deploy=0 watch=7
2026-03-14T06:56:33.637980 | deploy=0 watch=7
2026-03-14T06:57:33.639057 | deploy=0 watch=7
2026-03-14T06:58:33.640042 | deploy=0 watch=7
2026-03-14T06:59:33.641219 | deploy=0 watch=7
2026-03-14T07:00:33.642279 | deploy=0 watch=7
2026-03-14T07:01:33.643400 | deploy=0 watch=7
2026-03-14T07:02:33.644336 | deploy=0 watch=7
2026-03-14T07:03:33.645396 | deploy=0 watch=7
2026-03-14T07:04:33.646538 | deploy=0 watch=7
2026-03-14T07:05:33.648166 | deploy=0 watch=7
2026-03-14T07:06:33.649260 | deploy=0 watch=7
2026-03-14T07:07:33.650448 | deploy=0 watch=7
2026-03-14T07:08:33.651652 | deploy=0 watch=7
2026-03-14T07:09:33.652932 | deploy=0 watch=7
2026-03-14T07:10:33.654278 | deploy=0 watch=7
2026-03-14T07:11:33.655352 | deploy=0 watch=7
2026-03-14T07:12:33.656380 | deploy=0 watch=7
2026-03-14T07:13:33.657525 | deploy=0 watch=7
2026-03-14T07:14:33.658548 | deploy=0 watch=7
2026-03-14T07:15:33.659683 | deploy=0 watch=7
2026-03-14T07:16:33.660924 | deploy=0 watch=7
2026-03-14T07:17:33.662109 | deploy=0 watch=7
2026-03-14T07:18:33.663062 | deploy=0 watch=7
